route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
38,1382_PD,1382_3092,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3093,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3094,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3095,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3096,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3097,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3098,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3099,Sibírska,,1,,259488,0,0
22,1382_SO,1382_31,Teriakovce,,1,,259292,0,0
38,1382_NE,1382_310,Sídlisko III,,0,,259487,0,0
38,1382_PD,1382_3100,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3101,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3102,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3103,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3104,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3105,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3106,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3107,Sibírska,,1,,259488,0,0
38,1382_PD,1382_3108,Sibírska,,1,,259488,0,0
2,1382_SO,1382_311,Obrancov mieru,,0,,258965,0,0
38,1382_PD,1382_3110,Železničná stanica,,1,,259490,0,0
4,1382_PD,1382_3123,Pod Šalgovíkom,,1,,258971,0,0
32,1382_PD,1382_3125,Trojica-Kanaš,,0,,259434,0,0
5,1382_PD,1382_3132,Bajkalská,,0,,258994,0,0
38,1382_PD,1382_3133,Sibírska,,1,,259488,0,0
8,1382_NE,1382_3134,Sibírska,,1,,259019,0,0
8,1382_NE,1382_3135,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_3140,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_3148,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_3156,Sibírska,,1,,259019,0,0
27,1382_PD,1382_3162,Terchovská,,1,,259380,0,0
27,1382_PD,1382_3163,Trojica -> 41 Surdok,,0,,259381,0,0
27,1382_PD,1382_3164,Terchovská,,0,,259382,0,0
27,1382_PD,1382_3165,Trojica -> 41 Surdok,,0,,259381,0,0
8,1382_NE,1382_3167,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_3171,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_3173,Sídlisko III,,0,,258972,0,0
34,1382_PD,1382_3175,Clementisova Sídlisko III,,0,,259457,0,0
34,1382_PD,1382_3177,Clementisova-Pražská Švábska-Pod Šalgovíkom,,1,,259459,0,0
5,1382_PD,1382_3178,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_3179,Budovateľská,,1,,258963,0,0
2,1382_PD,1382_318,Budovateľská,,1,,258963,0,0
39,1382_PD,1382_3180,Sídlisko III,,0,,259498,0,0
8,1382_NE,1382_3181,Sibírska,,1,,259019,0,0
8,1382_NE,1382_3184,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_3185,Pod Šalgovíkom,,1,,258971,0,0
2,1382_PD,1382_3187,Obrancov mieru,,0,,258961,0,0
34,1382_PD,1382_3188,Pod Šalgovíkom,,1,,259452,0,0
34,1382_PD,1382_3190,Sídlisko III,,0,,259456,0,0
34,1382_PD,1382_3191,Pod Šalgovíkom,,1,,259452,0,0
34,1382_PD,1382_3192,Sídlisko III,,0,,259456,0,0
34,1382_PD,1382_3194,Pod Šalgovíkom,,1,,259452,0,0
32A,1382_PD,1382_3196,Okružná-Trojica,,0,,259439,0,0
5,1382_SO,1382_3198,Bajkalská,,0,,258983,0,0
4,1382_SO,1382_32,Sídlisko III,,0,,258972,0,0
32,1382_PD,1382_320,Sibírska,,1,,259430,0,0
C,1382_PD,1382_3206,Záborské,,0,,259578,0,0
D,1382_PD,1382_3208,Pod Šalgovíkom,,0,,259579,0,0
36,1382_PD,1382_321,Vyšné lúky,,1,,259479,0,0
E,1382_PD,1382_3210,Sibírska-Vajanského Sídlisko III,,0,,259586,0,0
F,1382_PD,1382_3211,Solivarská-Pod Šalgovík,,0,,259589,0,0
4,1382_NE,1382_3212,Sídlisko III,,0,,258972,0,0
H,1382_PD,1382_3213,Strážnická Sibírska,,0,,259591,0,0
1,1382_PD,1382_3215,Nižná Šebastová,,0,,258949,0,0
J,1382_PD,1382_3216,Fintická,,0,,259592,0,0
K,1382_PD,1382_3217,Okružná Duklianska,,0,,259593,0,0
M,1382_PD,1382_3218,Okružná Duklianska,,0,,259596,0,0
1,1382_PD,1382_3219,Nižná Šebastová,,0,,258949,0,0
P,1382_PD,1382_3220,ŠVÁBSKA-POD KALVÁRIOU ZŠ PROSTĚJOVSKÁ,,0,,259616,0,0
S,1382_PD,1382_3221,Sídlisko III ->34 Pod Šalgovíkom,,0,,259620,0,0
1,1382_PD,1382_3222,Nižná Šebastová,,0,,258949,0,0
T,1382_PD,1382_3223,Šalgovík Teriakovce,,0,,259641,0,0
T,1382_PD,1382_3224,Solivarská-Šalgovík Teriakovce,,0,,259640,0,0
4,1382_NE,1382_3225,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_3226,Sídlisko III,,0,,258972,0,0
1,1382_PD,1382_3227,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_3228,Nižná Šebastová,,0,,258949,0,0
1,1382_PD,1382_3229,Solivar,,1,,258948,0,0
8,1382_NE,1382_3230,Sibírska,,1,,259019,0,0
8,1382_NE,1382_3231,Trojica,,0,,259018,0,0
5D,1382_PD,1382_3232,Dúbrava,,0,,258998,0,0
1,1382_PD,1382_3234,Solivar,,1,,258948,0,0
5,1382_PD,1382_3235,Obrancov mieru,,1,,258991,0,0
8,1382_NE,1382_3238,Sibírska,,1,,259019,0,0
8,1382_NE,1382_3239,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_3240,Pod Šalgovíkom,,1,,258971,0,0
1,1382_PD,1382_3241,Solivar,,1,,258948,0,0
4,1382_NE,1382_3242,Sídlisko III,,0,,258972,0,0
1,1382_PD,1382_3243,Solivar,,1,,258948,0,0
2,1382_PD,1382_3244,Budovateľská,,1,,258963,0,0
8,1382_NE,1382_3245,Sibírska,,1,,259019,0,0
8,1382_NE,1382_3246,Sídlisko III,,0,,259020,0,0
2,1382_PD,1382_3247,Obrancov mieru,,0,,258961,0,0
4,1382_NE,1382_3248,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_3249,Sídlisko III,,0,,258972,0,0
7,1382_SO,1382_325,Dopravný podnik,,0,,259004,0,0
8,1382_NE,1382_3250,Sibírska,,1,,259019,0,0
8,1382_NE,1382_3251,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_3252,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_3253,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_3254,Sibírska,,1,,259019,0,0
8,1382_NE,1382_3255,Sídlisko III,,0,,259020,0,0
4,1382_NE,1382_3256,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_3257,Sídlisko III,,0,,258972,0,0
8,1382_NE,1382_3258,Sibírska,,1,,259019,0,0
8,1382_NE,1382_3259,Sídlisko III,,0,,259020,0,0
13,1382_PD,1382_326,SEVERNÁ ČIERNY MOST,,1,,259123,0,0
4,1382_NE,1382_3260,Pod Šalgovíkom,,1,,258971,0,0
4,1382_NE,1382_3261,Sídlisko III,,0,,258972,0,0
5D,1382_PD,1382_3263,Dúbrava,,0,,258998,0,0
5,1382_PD,1382_3267,Obrancov mieru,,1,,258984,0,0
2,1382_PD,1382_3268,Budovateľská,,1,,258963,0,0
2,1382_PD,1382_3269,Obrancov mieru,,0,,258961,0,0
13,1382_PD,1382_327,Čierny most,,0,,259136,0,0
5D,1382_PD,1382_3270,Dúbrava,,0,,258998,0,0
5,1382_PD,1382_3271,Obrancov mieru,,1,,258984,0,0
2,1382_PD,1382_3272,Budovateľská,,1,,258963,0,0
2,1382_PD,1382_3273,Obrancov mieru,,0,,258961,0,0
5D,1382_PD,1382_3274,Dúbrava,,0,,258998,0,0
5,1382_PD,1382_3275,Obrancov mieru,,1,,258984,0,0
2,1382_PD,1382_3276,Budovateľská,,1,,258963,0,0
7,1382_PD,1382_3277,Širpo,,0,,259001,0,0
7,1382_PD,1382_3278,Budovateľská,,1,,259002,0,0
7,1382_PD,1382_3279,Širpo,,0,,259001,0,0
7,1382_PD,1382_3280,Budovateľská,,1,,259002,0,0
2,1382_PD,1382_3281,Obrancov mieru,,0,,258961,0,0
28,1382_SO,1382_3282,Nižnianska,,1,,259390,0,0
5,1382_PD,1382_3283,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3284,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_3285,Budovateľská,,1,,258963,0,0
2,1382_PD,1382_3286,Obrancov mieru,,0,,258961,0,0
5,1382_PD,1382_3287,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3288,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_3289,Budovateľská,,1,,258970,0,0
2,1382_PD,1382_3290,Obrancov mieru,,0,,258961,0,0
5,1382_PD,1382_3291,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3292,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_3293,Budovateľská,,1,,258970,0,0
7,1382_PD,1382_3294,Širpo,,0,,259001,0,0
7,1382_PD,1382_3295,Budovateľská,,1,,259002,0,0
7,1382_PD,1382_3296,Dopravný podnik,,0,,259004,0,0
7,1382_PD,1382_3299,Budovateľská,,1,,259012,0,0
5,1382_PD,1382_33,Obrancov mieru,,1,,258984,0,0
7,1382_PD,1382_3300,Širpo,,0,,259001,0,0
7,1382_PD,1382_3301,Budovateľská,,1,,259002,0,0
7,1382_PD,1382_3302,Širpo,,0,,259001,0,0
7,1382_PD,1382_3303,Budovateľská,,1,,259002,0,0
7,1382_PD,1382_3304,Širpo,,0,,259001,0,0
7,1382_PD,1382_3305,Budovateľská,,1,,259002,0,0
7,1382_PD,1382_3306,Širpo,,0,,259001,0,0
7,1382_PD,1382_3307,Budovateľská,,1,,259002,0,0
2,1382_PD,1382_3308,Obrancov mieru,,0,,258961,0,0
5,1382_PD,1382_3309,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3310,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_3311,Budovateľská,,1,,258963,0,0
7,1382_PD,1382_3312,Širpo,,0,,259001,0,0
7,1382_PD,1382_3313,Budovateľská,,1,,259002,0,0
2,1382_PD,1382_3314,Obrancov mieru,,0,,258961,0,0
5,1382_PD,1382_3315,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3316,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_3317,Budovateľská,,1,,258963,0,0
2,1382_PD,1382_3318,Obrancov mieru,,0,,258961,0,0
5,1382_PD,1382_3319,Bajkalská,,0,,258981,0,0
2,1382_PD,1382_3321,Budovateľská,,1,,258964,0,0
2,1382_PD,1382_3322,Obrancov mieru,,0,,258961,0,0
5,1382_PD,1382_3323,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3325,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_3326,Budovateľská,,1,,258963,0,0
7,1382_PD,1382_3327,Širpo,,0,,259001,0,0
7,1382_PD,1382_3328,Budovateľská,,1,,259002,0,0
2,1382_PD,1382_3329,Obrancov mieru,,0,,258961,0,0
5,1382_PD,1382_3330,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3331,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_3332,Budovateľská,,1,,258970,0,0
2,1382_PD,1382_3333,Obrancov mieru,,0,,258965,0,0
5,1382_PD,1382_3334,Bajkalská,,0,,258994,0,0
5,1382_PD,1382_3335,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_3336,Budovateľská,,1,,258970,0,0
7,1382_PD,1382_3337,Dopravný podnik,,0,,259004,0,0
7,1382_PD,1382_3340,Budovateľská,,1,,259012,0,0
2,1382_PD,1382_3341,Obrancov mieru,,0,,258965,0,0
5D,1382_PD,1382_3342,Dúbrava,,0,,258998,0,0
5,1382_PD,1382_3343,Obrancov mieru,,1,,258984,0,0
2,1382_PD,1382_3344,Budovateľská,,1,,258963,0,0
2,1382_PD,1382_3345,Obrancov mieru,,0,,258961,0,0
5D,1382_PD,1382_3346,Dúbrava,,0,,258998,0,0
5,1382_PD,1382_3347,Obrancov mieru,,1,,258984,0,0
2,1382_PD,1382_3348,Budovateľská,,1,,258963,0,0
2,1382_PD,1382_3349,Obrancov mieru,,0,,258961,0,0
5D,1382_PD,1382_3350,Dúbrava,,0,,258998,0,0
5,1382_PD,1382_3351,Obrancov mieru,,1,,258984,0,0
2,1382_PD,1382_3352,Budovateľská,,1,,258963,0,0
2,1382_PD,1382_3353,Obrancov mieru,,0,,258961,0,0
5D,1382_PD,1382_3354,Dúbrava,,0,,258998,0,0
5,1382_PD,1382_3355,Obrancov mieru,,1,,258984,0,0
2,1382_PD,1382_3358,Budovateľská,,1,,258963,0,0
15,1382_PD,1382_3362,OBRANCOV MIERU ZA KALVARIOU,,0,,259231,0,0
7,1382_PD,1382_3363,Širpo,,0,,259001,0,0
7,1382_PD,1382_3364,Budovateľská,,1,,259002,0,0
7,1382_PD,1382_3365,Širpo,,0,,259001,0,0
7,1382_PD,1382_3368,Budovateľská,,1,,259002,0,0
7,1382_PD,1382_3369,Širpo,,0,,259001,0,0
7,1382_PD,1382_3370,Budovateľská,,1,,259002,0,0
2,1382_PD,1382_3371,Obrancov mieru,,0,,258961,0,0
5,1382_PD,1382_3372,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3373,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_3374,Budovateľská,,1,,258963,0,0
7,1382_PD,1382_3375,Širpo,,0,,259001,0,0
7,1382_PD,1382_3376,Budovateľská,,1,,259002,0,0
7,1382_PD,1382_3377,Dopravný podnik,,0,,259004,0,0
7,1382_PD,1382_3380,Budovateľská,,1,,259012,0,0
2,1382_PD,1382_3381,Obrancov mieru,,0,,258961,0,0
5,1382_PD,1382_3382,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3383,Obrancov mieru,,1,,258993,0,0
1,1382_NE,1382_3384,Solivar,,1,,258948,0,0
1,1382_NE,1382_3385,Nižná Šebastová,,0,,258958,0,0
1,1382_NE,1382_3386,Solivar,,1,,258948,0,0
1,1382_NE,1382_3387,Nižná Šebastová,,0,,258958,0,0
2,1382_PD,1382_3388,Budovateľská,,1,,258963,0,0
2,1382_PD,1382_3389,Obrancov mieru,,0,,258961,0,0
5,1382_PD,1382_3390,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3391,Obrancov mieru,,1,,258982,0,0
12,1382_SO,1382_3392,Sibírska,,1,,259112,0,0
2,1382_PD,1382_3393,Budovateľská,,1,,258963,0,0
13,1382_NE,1382_3394,Podhradík,,1,,259134,0,0
13,1382_NE,1382_3395,ČIERNY MOST NEMOCNICA-DP,,0,,259137,0,0
10,1382_NE,1382_3396,Nemocnica,,0,,259074,0,0
10,1382_NE,1382_3397,Sibírska,,1,,259078,0,0
22,1382_NE,1382_3398,Šalgovík,,1,,259303,0,0
22,1382_NE,1382_3399,Šidlovec,,0,,259293,0,0
4,1382_SO,1382_34,Sídlisko III,,0,,258972,0,0
18,1382_NE,1382_3400,Cemjata,,0,,259240,0,0
18,1382_NE,1382_3401,Čierny most,,1,,259248,0,0
7,1382_PD,1382_3402,Širpo,,0,,259001,0,0
7,1382_PD,1382_3403,Budovateľská,,1,,259002,0,0
45,1382_NE,1382_3404,Švábska,,1,,259554,0,0
45,1382_NE,1382_3405,Veľký Šariš,,0,,259553,0,0
45,1382_NE,1382_3406,Šváby-Delňa,,1,,259551,0,0
2,1382_PD,1382_3408,Obrancov mieru,,0,,258961,0,0
5,1382_PD,1382_3409,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3410,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_3411,Budovateľská,,1,,258963,0,0
2,1382_PD,1382_3412,Obrancov mieru,,0,,258961,0,0
30,1382_NE,1382_3413,Budovateľská -> 7 Širpo,,1,,259423,0,0
7,1382_NE,1382_3414,Širpo,,0,,259013,0,0
5,1382_PD,1382_3415,Bajkalská,,0,,258981,0,0
28,1382_NE,1382_3416,Šváby-Delňa,,1,,259402,0,0
28,1382_NE,1382_3417,Ľubotice,,0,,259388,0,0
2,1382_PD,1382_3419,Budovateľská,,1,,258964,0,0
4,1382_SO,1382_342,Sídlisko III,,0,,258972,0,0
2,1382_PD,1382_3420,Obrancov mieru,,0,,258961,0,0
5,1382_PD,1382_3421,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3422,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_3423,Budovateľská,,1,,258963,0,0
7,1382_PD,1382_3424,Širpo,,0,,259001,0,0
7,1382_PD,1382_3425,Budovateľská,,1,,259002,0,0
2,1382_PD,1382_3426,Obrancov mieru,,0,,258961,0,0
5,1382_PD,1382_3427,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3428,Obrancov mieru,,1,,258982,0,0
2,1382_PD,1382_3429,Budovateľská,,1,,258970,0,0
4,1382_SO,1382_343,Sídlisko III,,0,,258972,0,0
2,1382_PD,1382_3430,Obrancov mieru,,0,,258961,0,0
4,1382_SO,1382_344,Sídlisko III,,0,,258972,0,0
4,1382_SO,1382_345,Sídlisko III,,0,,258972,0,0
4,1382_SO,1382_346,Sídlisko III,,0,,258972,0,0
4,1382_SO,1382_347,Sídlisko III,,0,,258972,0,0
4,1382_SO,1382_348,Sídlisko III,,0,,258972,0,0
4,1382_SO,1382_349,Sídlisko III,,0,,258972,0,0
10,1382_PD,1382_35,Sibírska,,1,,259078,0,0
4,1382_SO,1382_350,Sídlisko III,,0,,258972,0,0
39,1382_NE,1382_352,Švábska,,1,,259492,0,0
1,1382_PD,1382_3548,po Dopravný podnik,,1,,258951,0,0
5,1382_PD,1382_3550,Bajkalská,,0,,258981,0,0
5,1382_PD,1382_3551,Obrancov mieru,,1,,258982,0,0
7,1382_NE,1382_3552,Trojica-Kanaš,,0,,259003,0,0
7,1382_SO,1382_3553,Budovateľská,,1,,259010,0,0
7,1382_SO,1382_3555,Budovateľská,,1,,259010,0,0
7,1382_SO,1382_3556,Budovateľská,,1,,259010,0,0
4,1382_SO,1382_357,Sídlisko III,,0,,258972,0,0
7,1382_PD,1382_358,Širpo,,0,,259001,0,0
4,1382_SO,1382_36,Sídlisko III,,0,,258972,0,0
15,1382_PD,1382_3606,Nemocnica,,1,,259223,0,0
15,1382_SO,1382_3608,Nemocnica,,1,,259233,0,0
15,1382_NE,1382_3609,Nemocnica,,1,,259233,0,0
2,1382_PD,1382_3612,Budovateľská,,1,,258970,0,0
7,1382_PD,1382_3613,Dopravný podnik,,0,,259004,0,0
22,1382_SO,1382_362,Šalgovík,,1,,259303,0,0
2,1382_SO,1382_364,Obrancov mieru,,0,,258965,0,0
38,1382_SO,1382_3679,Železničná stanica ->4 Pod Šalgovíkom,,1,,259491,0,0
4,1382_SO,1382_368,Sídlisko III,,0,,258972,0,0
38,1382_SO,1382_3680,Železničná stanica,,1,,259490,0,0
39,1382_NE,1382_3683,Čierny most,,0,,259504,0,0
39,1382_SO,1382_3684,Čierny most,,0,,259504,0,0
36,1382_PD,1382_369,Pod Šalgovíkom,,1,,259469,0,0
N2,1382_NE,1382_3690,Sibírska,,1,,259611,0,0
N2,1382_PD,1382_3691,Sibírska,,1,,259611,0,0
N2,1382_SO,1382_3693,Sibírska,,1,,259611,0,0
39,1382_PD,1382_3698,Švábska,,1,,259492,0,0
39,1382_PD,1382_3699,Švábska,,1,,259492,0,0
4,1382_SO,1382_37,Pod Šalgovíkom,,1,,258975,0,0
39,1382_PD,1382_3700,Švábska,,1,,259492,0,0
39,1382_PD,1382_3701,Švábska,,1,,259492,0,0
39,1382_PD,1382_3702,Sídlisko III,,0,,259498,0,0
39,1382_PD,1382_3703,Sídlisko III,,0,,259498,0,0
39,1382_PD,1382_3704,Sídlisko III,,0,,259498,0,0
39,1382_PD,1382_3705,Sídlisko III,,0,,259498,0,0
32A,1382_PD,1382_3706,Okružná-Trojica,,0,,259439,0,0
32A,1382_PD,1382_3707,Okružná-Trojica,,0,,259439,0,0
32A,1382_PD,1382_3708,Okružná-Trojica,,0,,259439,0,0
39,1382_NE,1382_371,Sídlisko III,,0,,259498,0,0
32A,1382_PD,1382_3710,Okružná-Trojica,,0,,259439,0,0
32A,1382_PD,1382_3711,Okružná-Trojica,,0,,259439,0,0
32A,1382_PD,1382_3712,Okružná-Trojica,,0,,259439,0,0
32,1382_PD,1382_3713,Sibírska,,1,,259430,0,0
32,1382_PD,1382_3715,Sibírska,,1,,259430,0,0
32,1382_PD,1382_3716,Sibírska,,1,,259430,0,0
32,1382_PD,1382_3717,Sibírska,,1,,259430,0,0
32,1382_PD,1382_3718,Sibírska,,1,,259430,0,0
32,1382_PD,1382_3719,Sibírska,,1,,259430,0,0
12,1382_PD,1382_3722,Šidlovec,,0,,259117,0,0
12,1382_PD,1382_3723,Sibírska,,1,,259118,0,0
12,1382_PD,1382_3724,Sibírska,,1,,259118,0,0
12,1382_PD,1382_3725,Sibírska,,1,,259118,0,0
12,1382_PD,1382_3726,Sibírska,,1,,259118,0,0
12,1382_PD,1382_3727,Sibírska,,1,,259118,0,0
12,1382_PD,1382_3728,Sibírska,,1,,259118,0,0
12,1382_PD,1382_3729,Šidlovec,,0,,259117,0,0
7,1382_SO,1382_373,Dopravný podnik,,0,,259004,0,0
12,1382_PD,1382_3730,Šidlovec,,0,,259117,0,0
12,1382_PD,1382_3731,Šidlovec,,0,,259117,0,0
12,1382_PD,1382_3732,Šidlovec,,0,,259117,0,0
7,1382_PD,1382_3734,Dopravný podnik,,0,,259011,0,0
22,1382_PD,1382_3741,Šidlovec,,0,,259300,0,0
22,1382_PD,1382_3742,Šalgovík,,1,,259303,0,0
22,1382_PD,1382_3743,Šidlovec,,0,,259290,0,0
22,1382_PD,1382_3744,Teriakovce,,1,,259299,0,0
7,1382_SO,1382_3745,Trojica-Kanaš,,0,,259003,0,0
22,1382_PD,1382_3746,Čierny most,,0,,259305,0,0
7,1382_SO,1382_3747,Trojica-Kanaš,,0,,259003,0,0
7,1382_SO,1382_3748,Trojica-Kanaš,,0,,259003,0,0
32A,1382_PD,1382_375,Okružná-Trojica,,0,,259439,0,0
7,1382_PD,1382_377,Budovateľská,,1,,259002,0,0
2,1382_PD,1382_379,Obrancov mieru,,0,,258961,0,0
18,1382_PD,1382_3794,Cemjata,,0,,259240,0,0
36,1382_SO,1382_3799,Pod Šalgovíkom,,1,,259466,0,0
13,1382_NE,1382_38,PODHRADÍK ČIERNY MOST,,0,,259125,0,0
5,1382_PD,1382_381,Bajkalská,,0,,258981,0,0
39,1382_PD,1382_382,Sídlisko III,,0,,259505,0,0
39,1382_PD,1382_383,Železničná stanica,,0,,259493,0,0
1,1382_PD,1382_3840,Solivar,,1,,258950,0,0
1,1382_PD,1382_3841,Solivar,,1,,258948,0,0
23,1382_SO,1382_3843,Malý Šariš,,1,,259330,0,0
23,1382_SO,1382_3844,Trojica,,0,,259322,0,0
1,1382_PD,1382_3845,Solivar,,1,,258948,0,0
1,1382_PD,1382_3847,Solivar,,1,,258948,0,0
1,1382_PD,1382_3884,Solivar,,1,,258948,0,0
13,1382_SO,1382_39,PODHRADÍK ČIERNY MOST,,0,,259125,0,0
1,1382_PD,1382_3916,Solivar,,1,,258948,0,0
41,1382_PD,1382_392,Surdok,,0,,259518,0,0
41,1382_PD,1382_393,Terchovská,,1,,259525,0,0
1,1382_PD,1382_3932,Solivar,,1,,258948,0,0
1,1382_PD,1382_3933,Solivar,,1,,258948,0,0
1,1382_PD,1382_3934,Solivar,,1,,258948,0,0
1,1382_PD,1382_3935,Solivar,,1,,258948,0,0
1,1382_PD,1382_3937,Solivar,,1,,258948,0,0
1,1382_PD,1382_3938,Solivar,,1,,258948,0,0
1,1382_PD,1382_3939,Solivar,,1,,258948,0,0
R,1382_PD,1382_394,Pod Kalváriou-Kúpeľná-Grešova,,0,,259618,0,0
1,1382_PD,1382_3945,Solivar,,1,,258948,0,0
1,1382_PD,1382_3946,Solivar,,1,,258948,0,0
1,1382_PD,1382_3949,Solivar,,1,,258950,0,0
46,1382_PD,1382_395,Ruská Nová Ves,,1,,259574,0,0
1,1382_PD,1382_3950,Solivar,,1,,258948,0,0
1,1382_PD,1382_3952,Solivar,,1,,258948,0,0
1,1382_PD,1382_3955,Solivar,,1,,258948,0,0
46,1382_PD,1382_396,Kpt.Nálepku,,0,,259573,0,0
23,1382_SO,1382_3965,Malý Šariš,,1,,259328,0,0
23,1382_SO,1382_3966,Na Hlavnej,,0,,259332,0,0
13,1382_SO,1382_3968,SEVERNÁ PODHRADÍK,,1,,259132,0,0
13,1382_SO,1382_3969,PODHRADÍK ČIERNY MOST,,0,,259125,0,0
45,1382_PD,1382_397,Veľký Šariš,,0,,259550,0,0
13,1382_SO,1382_3970,Čierny most,,0,,259129,0,0
24,1382_SO,1382_3971,Haniska,,1,,259347,0,0
24,1382_SO,1382_3972,Kpt.Nálepku,,0,,259343,0,0
13,1382_SO,1382_3973,Nižná Šebastová Slanská,,1,,259126,0,0
13,1382_SO,1382_3974,Č.most-Surdok,,0,,259152,0,0
41,1382_SO,1382_3976,Surdok,,0,,259518,0,0
41,1382_SO,1382_3977,Borkút,,1,,259517,0,0
42,1382_SO,1382_3978,Borkút,,1,,259527,0,0
42,1382_SO,1382_3979,Kpt.Nálepku,,0,,259528,0,0
5,1382_PD,1382_398,Obrancov mieru,,1,,258982,0,0
41,1382_SO,1382_3982,Surdok,,0,,259518,0,0
41,1382_SO,1382_3983,Borkút,,1,,259517,0,0
1,1382_PD,1382_3984,Solivar,,1,,258948,0,0
42,1382_SO,1382_3985,Borkút,,1,,259527,0,0
42,1382_SO,1382_3986,Kpt.Nálepku,,0,,259528,0,0
23,1382_NE,1382_3989,Malý Šariš,,1,,259330,0,0
2,1382_PD,1382_399,Budovateľská,,1,,258963,0,0
23,1382_NE,1382_3990,Trojica,,0,,259322,0,0
23,1382_NE,1382_3991,Malý Šariš,,1,,259328,0,0
23,1382_NE,1382_3993,Na Hlavnej,,0,,259332,0,0
13,1382_NE,1382_3995,SEVERNÁ PODHRADÍK,,1,,259132,0,0
13,1382_NE,1382_3996,PODHRADÍK ČIERNY MOST,,0,,259125,0,0
13,1382_NE,1382_3997,Čierny most,,0,,259129,0,0
24,1382_NE,1382_3998,Haniska,,1,,259347,0,0
24,1382_NE,1382_3999,Kpt.Nálepku,,0,,259343,0,0
8,1382_SO,1382_4,Sídlisko III,,0,,259020,0,0
13,1382_NE,1382_4000,Nižná Šebastová Slanská,,1,,259126,0,0
13,1382_NE,1382_4001,Č.most-Surdok,,0,,259152,0,0
41,1382_NE,1382_4006,Surdok,,0,,259518,0,0
41,1382_NE,1382_4009,Borkút,,1,,259517,0,0
28,1382_PD,1382_401,Železničná stanica,,1,,259412,0,0
42,1382_NE,1382_4010,Borkút,,1,,259527,0,0
42,1382_NE,1382_4011,Kpt.Nálepku,,0,,259528,0,0
41,1382_NE,1382_4013,Surdok,,0,,259518,0,0
41,1382_NE,1382_4014,Borkút,,1,,259517,0,0
42,1382_NE,1382_4015,Borkút,,1,,259527,0,0
42,1382_NE,1382_4016,Kpt.Nálepku,,0,,259528,0,0
15,1382_SO,1382_4019,Za Kalváriou,,0,,259212,0,0
15,1382_SO,1382_4020,Hlavná ->24 Haniska,,1,,259220,0,0
13,1382_SO,1382_4022,Nižná Šebastová Slanská,,1,,259126,0,0
